PETROL (GHp/Lt),DIESEL (GHp/Lt),LPG (GHp/Kg),KEROSENE (GHp/Lt),MGO LOCAL (GHp/Lt)
1168.0,1395.11,1132.0,1262.0,1193.41
1094.0,1350.0,1132.0,1262.0,1193.41
1140.46,1398.46,1132.0,1262.0,1193.41
1337.53,1630.14,1132.0,1262.0,1193.41
1276.0,1492.0,1132.0,1262.0,1193.41
1069.16,1295.15,1132.0,1262.0,1193.41
1200.9,1417.9,1126.67,1262.0,1193.41
1200.9,1417.9,1136.74,1262.0,1193.41
1200.9,1417.9,1106.78,1262.0,1193.41
1200.0,1500.0,1106.78,1262.0,1193.41
1200.0,1500.0,1141.78,1262.0,1193.41
1200.0,1500.0,1075.78,1262.0,1193.41
1205.0,1500.0,1075.78,1262.0,1193.41
1205.0,1500.0,1125.78,1262.0,1193.41
1077.0,1297.0,1100.0,1262.0,1193.41
1077.0,1297.0,1047.0,1262.0,1193.41
1077.0,1297.0,1008.0,1262.0,1193.41
1246.1,1494.1,1008.0,1262.0,1193.41
1246.1,1494.1,1182.78,1262.0,1193.41
1246.1,1494.1,1156.78,1262.0,1193.41
1313.1,1711.1,1156.78,1262.0,1193.41
1080.0,1342.0,1156.78,1262.0,1193.41
1099.12,1337.12,1156.78,1229.12,1193.41
1304.0,1402.0,1156.78,1229.12,1193.41
1304.0,1402.0,1134.78,1229.12,1193.41
1285.0,1568.0,1160.78,1229.12,1193.41
1335.0,1480.0,1160.78,1229.12,1193.41
1335.0,1480.0,1163.0,1229.12,1193.41
1278.0,1366.0,1163.0,1229.12,1193.41
1278.0,1366.0,1080.78,1229.12,1193.41
1204.1,1462.1,1080.78,1229.12,1193.41
1340.07,1603.62,1140.08,1229.12,1369.98
1113.0,1344.0,1070.0,1229.12,1369.98
1400.0,1500.0,1500.0,1400.0,1400.0
1101.0,1381.0,1098.0,1400.0,1400.0
1025.62,1291.15,1098.0,1400.0,1400.0
1214.0,1412.0,1098.0,1400.0,1400.0
1214.0,1412.0,1139.78,1400.0,1400.0
1214.0,1412.0,1166.0,1400.0,1400.0
1098.74,1355.74,1052.37,1400.0,1400.0
11809.13,14107.13,1052.37,1400.0,1400.0
1233.0,1481.0,1082.78,1400.0,1400.0
1120.0,1304.0,1082.78,1400.0,1400.0
1120.0,1304.0,1084.0,1400.0,1400.0
1170.2,1381.25,1053.32,1144.49,1090.83
1067.0,1298.0,1211.78,1144.49,1289.8
1105.9,1328.9,1211.78,1144.49,1127.2
1115.0,1350.0,1080.0,1144.49,1127.2
1170.0,1380.0,1399.0,1190.0,1150.0
1170.0,1380.0,1133.0,1190.0,1150.0
1170.0,1380.0,1123.78,1190.0,1150.0
1154.0,1352.0,1123.78,1190.0,1150.0
1154.0,1352.0,1160.78,1190.0,1150.0
1249.0,1502.0,1160.78,1357.0,1150.0
1202.1,1485.1,1160.78,1357.0,1150.0
1202.1,1485.1,1124.0,1357.0,1150.0
1202.1,1485.1,1106.65,1357.0,1150.0
1130.0,1443.0,1106.65,1357.0,1287.3
1109.0,1356.0,1106.65,1357.0,1287.3
1200.0,1578.0,1106.65,1357.0,1287.3
1200.0,1578.0,1061.98,1357.0,1287.3
1200.0,1578.0,1149.96,1357.0,1287.3
1200.0,1578.0,1088.28,1357.0,1287.3
1200.0,1578.0,1084.0,1357.0,1287.3
1140.0,1435.0,1084.0,1357.0,1287.3
1118.88,1346.88,1084.0,1357.0,1287.3
1118.88,1346.88,1142.0,1357.0,1287.3
1448.0,1519.0,1142.0,1357.0,1287.3
1319.12,1617.12,1341.89,1357.0,1287.3
1127.0,1443.0,1341.89,1357.0,1287.3
1106.9,1364.9,1057.9,1357.0,1287.3
1106.9,1364.9,1078.35,1357.0,1287.3
1106.9,1364.9,1094.78,1357.0,1287.3
1310.07,1478.07,1094.78,1357.0,1287.3
1224.0,1472.0,1094.78,1357.0,1287.3
1224.0,1472.0,1190.78,1357.0,1287.3
1099.45,1517.0,1190.78,1357.0,1287.3
1259.13,1607.13,1190.78,1357.0,1287.3
1249.0,1496.0,1190.78,1357.0,1287.3
1249.0,1496.0,1142.0,1357.0,1287.3
1069.0,1314.0,1142.0,1357.0,1287.3
1206.7,1576.0,1130.78,1432.0,1287.3
1140.0,1440.0,1130.78,1432.0,1287.3
1154.0,1372.0,1130.78,1432.0,1287.3
1181.9,1445.9,1164.78,1432.0,1287.3
1254.0,1420.0,1164.78,1432.0,1287.3
1254.0,1420.0,1142.0,1432.0,1287.3
1220.0,1500.0,1142.0,1432.0,1287.3
1370.0,1525.0,1142.0,1432.0,1287.3
1201.97,1509.13,1307.43,1432.0,1287.3
1201.97,1509.13,1116.0,1432.0,1287.3
1180.46,1538.46,1116.0,1432.0,1287.3
1285.23,1696.84,1116.0,1432.0,1287.3
1155.07,1458.07,1116.0,1432.0,1287.3
1293.0,1650.0,1116.0,1432.0,1287.3
1139.16,1310.15,1116.0,1432.0,1287.3
1170.9,1488.9,1138.67,1432.0,1287.3
1170.9,1488.9,1078.74,1432.0,1287.3
1240.0,1450.0,1078.74,1432.0,1287.3
1240.0,1450.0,1125.78,1432.0,1287.3
1312.0,1450.0,1125.78,1432.0,1287.3
1312.0,1450.0,1111.78,1432.0,1287.3
1099.0,1370.0,1100.0,1432.0,1287.3
1099.0,1370.0,1115.0,1432.0,1287.3
1391.1,1494.1,1115.0,1432.0,1287.3
1391.1,1494.1,1163.78,1432.0,1287.3
1391.1,1494.1,1186.78,1432.0,1287.3
1313.1,1711.1,1186.78,1432.0,1287.3
1100.0,1402.0,1186.78,1432.0,1287.3
1144.12,1452.12,1186.78,1279.12,1287.3
1304.0,1402.0,1186.78,1279.12,1287.3
1122.0,1382.0,1186.78,1279.12,1287.3
1122.0,1382.0,1146.78,1279.12,1287.3
1180.0,1418.0,1146.78,1488.0,1287.3
1180.0,1418.0,1029.78,1488.0,1287.3
1159.0,1457.0,1066.78,1488.0,1287.3
1370.0,1525.0,1066.78,1488.0,1287.3
1370.0,1525.0,1122.0,1488.0,1287.3
1170.0,1468.0,1122.0,1488.0,1287.3
1288.0,1576.0,1122.0,1488.0,1287.3
1288.0,1576.0,1106.78,1488.0,1287.3
1164.1,1452.1,1106.78,1488.0,1287.3
1313.28,1680.04,1138.93,1488.0,1455.36
1153.0,1448.0,1138.93,1488.0,1455.36
1400.0,1500.0,1500.0,1400.0,1400.0
1163.0,1499.0,1158.0,1400.0,1400.0
1312.59,1599.02,1158.0,1400.0,1400.0
1221.0,1519.0,1158.0,1400.0,1400.0
1221.0,1519.0,1151.78,1400.0,1400.0
1221.0,1519.0,1147.0,1400.0,1400.0
1154.44,1449.44,1112.37,1400.0,1400.0
13309.13,15307.13,1112.37,1400.0,1400.0
1209.0,1517.0,1112.37,1400.0,1400.0
1240.0,1488.0,1126.78,1400.0,1400.0
1240.0,1488.0,1135.0,1400.0,1400.0
1155.0,1450.0,1135.0,1400.0,1400.0
1086.0,1419.0,1135.0,1211.78,1359.8
1163.13,1411.13,1147.1,1211.78,1359.8
1170.9,1448.9,1247.2,1211.78,1359.8
1170.9,1448.9,1066.78,1211.78,1359.8
1226.0,1495.0,1237.0,1455.0,1265.0
1226.0,1495.0,1132.78,1455.0,1265.0
1226.0,1495.0,1070.0,1455.0,1265.0
1226.0,1495.0,1094.78,1455.0,1265.0
1154.0,1382.0,1094.78,1455.0,1265.0
1154.0,1382.0,1109.78,1455.0,1265.0
1249.0,1599.0,1109.78,1452.0,1265.0
1164.1,1502.1,1109.78,1452.0,1265.0
1164.1,1502.1,1085.0,1452.0,1265.0
1164.1,1502.1,1104.65,1452.0,1265.0
1149.12,1567.12,1104.65,1452.0,1265.0
1109.0,1417.0,1104.65,1452.0,1265.0
1190.0,1578.0,1104.65,1452.0,1265.0
1190.0,1578.0,1091.98,1452.0,1265.0
1190.0,1578.0,1149.96,1452.0,1265.0
1190.0,1578.0,1106.78,1452.0,1265.0
1190.0,1578.0,1122.0,1452.0,1265.0
1095.0,1450.0,1122.0,1452.0,1265.0
1138.88,1436.88,1122.0,1452.0,1265.0
1138.88,1436.88,1128.0,1452.0,1265.0
1222.0,1661.0,1128.0,1452.0,1265.0
1319.12,1617.12,1341.89,1452.0,1265.0
1072.0,1422.0,1341.89,1452.0,1265.0
1167.0,1445.0,1341.89,1452.0,1265.0
1364.12,1667.12,1341.89,1452.0,1265.0
1304.0,1406.0,1341.89,1452.0,1265.0
1304.0,1074.74,1341.89,1452.0,1265.0
1156.9,1454.9,1057.9,1452.0,1265.0
1156.9,1454.9,1015.35,1452.0,1265.0
1156.9,1454.9,1094.78,1452.0,1265.0
1247.0,1522.0,1094.78,1452.0,1265.0
1247.0,1522.0,1097.78,1452.0,1265.0
1094.45,1497.0,1097.78,1452.0,1265.0
1209.13,1607.13,1097.78,1452.0,1265.0
1209.13,1507.13,1181.9,1374.13,1265.0
1249.0,1496.0,1181.9,1374.13,1265.0
1249.0,1496.0,1128.0,1374.13,1265.0
1094.0,1442.0,1128.0,1374.13,1265.0
1120.1,1570.78,1110.78,1438.0,1265.0
1140.0,1440.0,1110.78,1438.0,1265.0
1129.0,1392.0,1110.78,1438.0,1265.0
1181.9,1484.9,1164.78,1438.0,1265.0
1174.0,1502.0,1164.78,1438.0,1265.0
1174.0,1502.0,1128.0,1438.0,1265.0
1170.0,1575.0,1128.0,1438.0,1265.0
1170.0,1525.0,1128.0,1438.0,1265.0
1144.06,1508.5,1306.8,1438.0,1265.0
1144.06,1508.5,1102.0,1438.0,1265.0
1129.0,1392.0,1102.0,1438.0,1265.0
1180.56,1538.56,1102.0,1438.0,1265.0
1132.1,1596.72,1102.0,1438.0,1265.0
1095.07,1457.07,1102.0,1438.0,1265.0
1200.0,1700.0,1102.0,1438.0,1265.0
1139.16,1420.15,1102.0,1438.0,1265.0
1150.9,1448.9,1063.67,1438.0,1265.0
1150.9,1448.9,1106.78,1438.0,1265.0
1300.0,1500.0,1106.78,1438.0,1265.0
1300.0,1500.0,1120.78,1438.0,1265.0
1612.0,1500.0,1120.78,1438.0,1265.0
1612.0,1500.0,1061.78,1438.0,1265.0
1070.0,1370.0,1100.0,1438.0,1265.0
1070.0,1370.0,1105.0,1438.0,1265.0
13911.0,1544.1,1105.0,1438.0,1265.0
13911.0,1544.1,1128.78,1438.0,1265.0
13911.0,1544.1,1186.78,1438.0,1265.0
1313.1,1711.1,1186.78,1438.0,1265.0
1099.0,1423.0,1186.78,1438.0,1265.0
1109.12,1452.12,1186.78,1279.12,1265.0
1254.0,1452.0,1186.78,1279.12,1265.0
1092.0,1382.0,1186.78,1279.12,1265.0
1110.0,1440.0,1186.78,1279.12,1265.0
1145.0,1408.0,1186.78,1488.0,1265.0
1145.0,1408.0,1016.78,1488.0,1265.0
1154.0,1432.0,1078.78,1488.0,1265.0
1170.0,1525.0,1078.78,1488.0,1265.0
1170.0,1525.0,1102.0,1488.0,1265.0
1170.0,1458.0,1102.0,1488.0,1265.0
1378.0,1576.0,1102.0,1488.0,1265.0
1092.1,1447.1,1102.0,1488.0,1265.0
1217.19,1643.57,1449.31,1488.0,1265.0
1093.0,1448.0,1449.31,1488.0,1265.0
1185.0,1510.0,1168.0,1488.0,1265.0
1217.19,1643.57,1168.0,1488.0,1449.31
1171.0,1519.0,1168.0,1488.0,1449.31
1171.0,1519.0,1091.78,1488.0,1449.31
1171.0,1519.0,1090.0,1488.0,1449.31
1154.74,1449.74,1113.37,1488.0,1449.31
1139.0,1497.0,1113.37,1488.0,1449.31
1104.0,1452.0,1113.37,1488.0,1449.31
1147.0,1471.0,1113.37,1488.0,1449.31
1147.0,1471.0,1092.0,1488.0,1449.31
1151.49,1544.55,1099.55,1283.47,1245.68
1095.0,1450.0,1099.55,1283.47,1245.68
1061.0,1419.0,1211.78,427.0,1228.8
1153.13,1431.13,1080.1,427.0,1228.8
1120.9,1418.9,1080.1,427.0,1217.2
1120.0,1461.0,1245.0,1490.0,1260.0
1120.0,1461.0,1077.78,1490.0,1260.0
1120.0,1461.0,1085.0,1490.0,1260.0
1120.0,1461.0,1039.78,1490.0,1260.0
1204.0,1482.0,1039.78,1490.0,1260.0
1081.78,1482.0,1039.78,1490.0,1260.0
1189.0,1592.0,152.78,1490.0,1260.0
1104.1,1452.1,152.78,1490.0,1260.0
1070.0,1452.1,152.78,1490.0,1260.0
1070.0,1452.1,1064.65,1490.0,1260.0
1109.0,1417.0,1064.65,1490.0,1260.0
1109.0,1356.0,1064.65,1490.0,1260.0
1175.0,1528.0,1064.65,1490.0,1260.0
1175.0,1528.0,1071.98,1490.0,1260.0
1175.0,1528.0,1064.78,1490.0,1260.0
1175.0,1528.0,1092.0,1490.0,1260.0
1087.0,1440.0,1092.0,1490.0,1260.0
1054.0,1322.0,1092.0,1490.0,1260.0
1319.12,1617.12,1341.89,1490.0,1260.0
1319.12,1617.12,1072.0,1490.0,1260.0
1137.0,1375.0,1072.0,1490.0,1260.0
1297.0,1495.0,1072.0,1490.0,1260.0
1097.0,1455.0,1057.9,1490.0,1260.0
1097.0,1455.0,1015.35,1490.0,1260.0
1097.0,1455.0,1096.65,1490.0,1260.0
1274.0,1522.0,1096.65,1490.0,1260.0
1081.93,1405.93,1096.65,1490.0,1260.0
1064.45,1467.0,1096.65,1490.0,1260.0
1209.13,1607.13,1096.65,1490.0,1260.0
1179.13,1457.13,1181.9,1324.13,1260.0
1094.0,1452.0,1181.9,1324.13,1260.0
1240.0,1468.0,1181.9,1324.13,1260.0
1095.0,1468.0,1181.9,1324.13,1260.0
1108.95,1485.39,1110.78,1348.0,1260.0
1090.0,1440.0,1110.78,1348.0,1260.0
1059.0,1362.0,1110.78,1348.0,1260.0
1191.9,1484.9,1164.78,1348.0,1260.0
1114.0,1422.0,1164.78,1348.0,1260.0
1120.0,1500.0,1164.78,1348.0,1260.0
1125.0,1415.0,1164.78,1348.0,1260.0
1119.82,1467.1,740.78,1348.0,1260.0
1119.82,1467.1,1112.0,1348.0,1260.0
1059.0,1362.0,1112.0,1348.0,1260.0
1140.56,1488.56,1112.0,1348.0,1260.0
1140.56,1566.3,1112.0,1348.0,1260.0
1117.07,1408.07,1112.0,1348.0,1260.0
1089.16,1335.15,1112.0,1348.0,1260.0
1089.16,1335.15,1074.78,1348.0,1260.0
1100.0,1500.0,1074.78,1348.0,1260.0
1100.0,1500.0,1095.78,1348.0,1260.0
1100.0,1512.0,1095.78,1348.0,1260.0
1106.78,1512.0,1095.78,1348.0,1260.0
1070.0,1370.0,1100.0,1348.0,1260.0
1070.0,1370.0,1082.0,1348.0,1260.0
1070.0,1370.0,1123.78,1348.0,1260.0
1070.0,1370.0,1186.78,1348.0,1260.0
1313.1,1711.1,1186.78,1348.0,1260.0
1099.0,1423.0,1186.78,1348.0,1260.0
1158.08,1566.3,1186.78,1348.0,1260.0
1109.12,1452.12,1186.78,1279.12,1260.0
1084.0,1397.0,1186.78,1279.12,1260.0
1042.0,1342.0,1186.78,1279.12,1260.0
1042.0,1342.0,1108.78,1279.12,1260.0
1042.0,1342.0,993.78,1279.12,1260.0
1209.0,1487.0,1136.78,1279.12,1260.0
1209.0,1487.0,1082.0,1279.12,1260.0
1114.0,1422.0,1082.0,1279.12,1260.0
1120.0,1418.0,1082.0,1279.12,1260.0
1378.0,1576.0,1082.0,1279.12,1260.0
1206.66,1550.44,1123.96,1279.12,1356.18
1203.0,1639.0,1199.0,1222.0,1356.18
1400.0,1600.0,1600.0,1500.0,1500.0
1124.0,253.0,1600.0,1500.0,1500.0
1221.0,1519.0,1600.0,1500.0,1500.0
1221.0,1519.0,1081.78,1500.0,1500.0
1154.74,1449.74,1113.37,1500.0,1500.0
1330.91,1530.71,1113.37,1500.0,1500.0
1140.0,1458.0,1126.78,1500.0,1500.0
1161.0,1529.0,1126.78,1500.0,1500.0
1161.0,1529.0,1079.0,1500.0,1500.0
1236.25,1613.95,1146.1,1370.68,1306.63
1101.0,1490.0,1211.78,472.0,1279.8
1100.9,1388.9,1211.78,472.0,1187.2
1140.0,1420.0,1245.0,1490.0,1226.0
1140.0,1420.0,1065.0,1490.0,1226.0
1140.0,1420.0,1064.78,1490.0,1226.0
1104.0,1432.0,1064.78,1490.0,1226.0
1095.0,1450.0,1064.78,1490.0,1226.0
1095.0,1450.0,1101.78,1490.0,1226.0
1061.0,1282.0,1101.78,1490.0,1226.0
1189.0,1507.0,1101.78,1427.0,1226.0
1134.1,1422.1,1101.78,1427.0,1226.0
1134.1,1422.1,1120.0,1427.0,1226.0
1314.0,1572.0,1120.0,1427.0,1226.0
1314.0,1572.0,1111.98,1427.0,1226.0
1314.0,1572.0,1325.96,1427.0,1226.0
1314.0,1572.0,1326.78,1427.0,1226.0
1314.0,1572.0,1186.0,1427.0,1226.0
1386.0,1734.0,1186.0,1427.0,1226.0
1369.12,1667.12,1341.89,1427.0,1226.0
1318.0,1610.0,1341.89,1427.0,1226.0
1619.12,1817.12,1341.89,1427.0,1226.0
1487.0,1937.0,1341.89,1427.0,1226.0
1310.0,1593.0,1057.9,1427.0,1226.0
1310.0,1593.0,1247.0,1427.0,1226.0
1310.0,1593.0,1207.78,1427.0,1226.0
1224.0,1452.0,1207.78,1427.0,1226.0
1445.93,1909.93,1184.89,1427.0,1226.0
1445.93,1909.93,1205.78,1427.0,1226.0
1509.13,1707.13,1205.78,1427.0,1226.0
1659.13,2007.13,1181.9,1324.13,1226.0
1333.0,1622.0,1181.9,1324.13,1226.0
1170.0,1410.0,1181.9,1324.13,1226.0
1509.0,1823.0,1377.78,1788.0,1226.0
1240.0,1570.0,1377.78,1788.0,1226.0
1134.0,1452.0,1377.78,1788.0,1226.0
1251.9,1569.9,1174.78,1788.0,1226.0
1504.0,1982.0,1174.78,1788.0,1226.0
1504.0,1982.0,1152.0,1788.0,1226.0
1390.0,1690.0,1152.0,1788.0,1226.0
1456.0,1765.0,1152.0,1788.0,1226.0
1455.87,1848.4,740.78,1788.0,1646.0
1455.87,1848.4,1342.0,1788.0,1646.0
1134.0,1452.0,1342.0,1788.0,1646.0
1540.56,1738.56,1342.0,1788.0,1646.0
1439.0,1647.0,1342.0,1788.0,1646.0
1319.07,1608.07,1342.0,1788.0,1646.0
1105.16,1392.15,1342.0,1788.0,1646.0
1105.16,1392.15,1320.78,1788.0,1646.0
1299.0,1599.0,1320.78,1788.0,1646.0
1299.0,1599.0,1251.78,1788.0,1646.0
1299.0,1599.0,1175.78,1788.0,1646.0
1405.0,1605.0,1175.78,1788.0,1646.0
1405.0,1605.0,1193.78,1788.0,1646.0
1229.0,1567.0,1142.0,1788.0,1646.0
1229.0,1567.0,1201.78,1788.0,1646.0
1246.1,1494.1,1201.78,1788.0,1646.0
1246.1,1494.1,1348.78,1788.0,1646.0
1246.1,1494.1,1286.78,1788.0,1646.0
1246.1,1711.1,1286.78,1788.0,1646.0
1338.0,1579.0,1286.78,1788.0,1646.0
1319.12,1379.12,1602.12,1788.0,1646.0
1388.0,1586.0,1602.12,1788.0,1646.0
1274.0,1572.0,1602.12,1788.0,1646.0
1274.0,1572.0,1283.78,1788.0,1646.0
1274.0,1572.0,1007.78,1788.0,1646.0
1251.0,1597.0,1156.78,1788.0,1646.0
1465.0,1765.0,1156.78,1788.0,1646.0
1465.0,1765.0,1312.0,1788.0,1646.0
1342.0,1608.0,1312.0,1788.0,1646.0
1378.0,1576.0,1312.0,1788.0,1646.0
1324.1,1652.1,1312.0,1788.0,1646.0
1392.0,1796.0,1550.0,1372.0,1646.0
1750.0,1950.0,1900.0,1700.0,1700.0
1380.0,1620.0,1180.0,1700.0,1700.0
1324.0,1622.0,1180.0,1700.0,1700.0
1571.0,1769.0,1180.0,1700.0,1700.0
1571.0,1769.0,1227.1,1700.0,1700.0
1279.74,1579.74,1299.37,1700.0,1700.0
14809.13,1579.74,1299.37,1700.0,1700.0
1314.0,1602.0,1299.37,1700.0,1700.0
1124.0,1412.0,1299.37,1700.0,1700.0
1310.0,1599.0,1302.93,1700.0,1700.0
1310.0,1599.0,1067.0,1700.0,1700.0
1254.82,1603.5,1170.94,1253.9,1401.8
1310.0,1599.0,1170.94,1253.9,1401.8
1245.0,1545.0,1431.78,472.0,1489.8
1353.9,1611.9,483.9,472.0,1489.8
1501.13,1951.13,1194.1,472.0,1489.8
1140.9,1551.9,1194.1,472.0,1350.2
1140.9,1551.9,354.78,472.0,1350.2
1105.0,1398.0,354.78,472.0,1350.2
1420.0,1736.0,1332.0,1619.0,1440.0
1420.0,1736.0,1337.78,1619.0,1440.0
1420.0,1736.0,1210.0,1619.0,1440.0
1420.0,1736.0,1289.78,1619.0,1440.0
1310.0,1599.0,1337.0,1619.0,1440.0
1304.0,1602.0,1337.0,1619.0,1440.0
1110.0,1399.0,1337.0,1619.0,1440.0
1202.0,1510.0,1337.0,1619.0,1440.0
1202.0,1510.0,1203.78,1619.0,1440.0
1246.0,1564.0,1203.78,1619.0,1440.0
1889.0,1927.0,1203.78,1767.0,1440.0
1314.1,1648.1,1203.78,1767.0,1440.0
1314.1,1648.1,1212.0,1767.0,1440.0
1314.1,1648.1,1331.65,1767.0,1440.0
1314.1,1648.1,1025.54,1211.83,1440.0
1800.0,2025.0,1399.78,1855.05,1440.0
1800.0,2025.0,1635.2,1855.05,1440.0
1780.0,2340.0,1420.0,1820.68,1440.0
1612.88,1962.88,1421.33,1820.68,1440.0
1759.0,1962.88,1421.33,1820.68,1440.0
2125.12,2523.12,1421.33,2735.53,1440.0
1801.0,2377.0,1421.33,2735.53,1440.0
2319.12,2817.12,1421.33,2735.53,1440.0
2319.12,2817.12,1425.0,2735.53,1440.0
2319.12,2817.12,1470.16,2735.53,1440.0
2319.12,2817.12,1382.89,2735.53,1440.0
2319.12,2817.12,1416.56,2735.53,1440.0
2319.12,2817.12,1400.89,1707.62,1440.0
1877.0,2115.0,1400.89,1707.62,1440.0
1877.0,2115.0,1438.33,1707.62,1440.0
1909.13,2115.0,1438.33,1707.62,1440.0
2109.13,2407.13,1635.2,2735.53,1440.0
2109.13,2407.13,1025.54,1211.83,1440.0
2109.13,2407.13,1403.24,1866.14,1440.0
2109.13,2407.13,1420.0,1820.68,1440.0
1829.0,2387.0,1420.0,1820.68,1440.0
1399.0,1799.0,1420.0,1820.68,1440.0
1982.0,2767.0,1420.0,1820.68,1440.0
1699.0,1890.0,1420.0,1820.68,1440.0
1500.0,2000.0,1420.0,1820.68,1440.0
1976.9,2304.9,1420.0,1820.68,1440.0
2065.0,2363.0,1420.0,1820.68,1440.0
1850.0,2345.0,1420.0,1820.68,1440.0
2080.0,2391.0,1420.0,1820.68,1440.0
2031.59,2676.11,1420.0,1820.68,1440.0
1500.0,2000.0,1420.0,1820.68,1440.0
1990.56,2538.56,1420.0,1820.68,1440.0
1910.0,2808.0,1420.0,1820.68,1440.0
1800.07,2304.0,1420.0,1820.68,1440.0
1995.0,2300.0,1420.0,1820.68,1440.0
1700.0,2295.0,1420.0,1820.68,1440.0
2046.1,2194.1,1420.0,1820.68,1440.0
1755.0,2300.0,1420.0,1820.68,1440.0
1888.0,1886.0,1420.0,1820.68,1440.0
1734.0,2116.0,1420.0,1820.68,1440.0
2080.0,2391.0,1420.0,1820.68,1440.0
1826.0,2354.0,1420.0,1820.68,1440.0
1578.0,1853.0,1420.0,1820.68,1440.0
1830.1,2368.1,1420.0,1820.68,1440.0
1894.94,2676.06,1420.0,1820.68,2481.8
1798.0,2348.0,1420.0,1820.68,2481.8
2300.0,2600.0,1420.0,1820.68,2400.0
2120.0,2250.0,1420.0,1820.68,2400.0
2104.0,2552.0,1420.0,1820.68,2400.0
2321.0,2519.0,1420.0,1820.68,2400.0
1788.74,2339.74,1420.0,1820.68,2400.0
2480.91,3000.71,1420.0,1820.68,2400.0
1834.0,2332.0,1420.0,1820.68,2400.0
1799.0,2349.0,1420.0,1820.68,2400.0
2009.21,2403.07,1420.0,1820.68,2049.27
1685.0,2145.0,1420.0,1820.68,2049.8
1893.9,2761.9,1420.0,1820.68,2049.8
1460.33,1951.13,1420.0,1820.68,2049.8
1770.9,2008.9,1420.0,1820.68,1807.2
1799.0,2349.0,1420.0,1820.68,1807.2
1890.0,2889.0,1420.0,1820.68,2053.0
1799.0,2349.0,1420.0,1820.68,2053.0
1810.0,2408.0,1420.0,1820.68,2053.0
1722.0,1910.0,1420.0,1820.68,2053.0
2015.0,2563.0,1420.0,1820.68,2053.0
1800.1,2353.1,1420.0,1820.68,2053.0
1685.0,2053.0,1420.0,1820.68,2053.0
1685.0,2050.0,1420.0,1820.68,2053.0
1999.0,2344.0,1420.0,1820.68,2053.0
1999.0,2344.0,1636.78,1820.68,2053.0
1999.0,2344.0,1725.96,1820.68,2053.0
1999.0,2344.0,1686.78,1820.68,2053.0
1999.0,2344.0,1592.0,1820.68,2053.0
1682.0,2090.0,1592.0,1820.68,2053.0
1836.0,2433.0,1592.0,1820.68,2053.0
2119.12,2317.12,1541.89,1820.68,2053.0
2119.12,2098.0,1541.89,1820.68,2053.0
1770.0,2255.0,1541.89,1820.68,2053.0
2325.12,2823.12,1541.89,1820.68,2053.0
1700.0,2200.0,1541.89,1820.68,2053.0
1796.0,2356.0,1324.9,1820.68,2053.0
1796.0,2356.0,1437.35,1820.68,2053.0
1796.0,2356.0,1660.78,1820.68,2053.0
2274.0,2772.0,1660.78,1820.68,2053.0
2274.0,2772.0,1743.78,1820.68,2053.0
1750.45,2473.0,1743.78,1820.68,2053.0
1915.13,2213.13,1743.78,1820.68,2053.0
2315.15,2613.13,1181.9,1523.13,2053.0
1682.0,2055.0,1181.9,1523.13,2053.0
1770.0,2338.0,1181.9,1523.13,2053.0
1995.0,2565.0,1870.78,2424.0,2053.0
1680.0,2050.0,1870.78,2424.0,2053.0
1710.0,2008.0,1870.78,2424.0,2053.0
1726.9,2324.9,1723.78,2424.0,2053.0
1715.0,2113.0,1723.78,2424.0,2053.0
1750.0,2200.0,1723.78,2424.0,2053.0
1840.0,2288.0,1723.78,2424.0,2053.0
1724.75,2113.64,740.78,2424.0,1905.94
1724.75,2113.64,1721.0,2424.0,1905.94
1710.0,2008.0,1721.0,2424.0,1905.94
1756.56,2356.56,1721.0,2424.0,1905.94
1915.33,2551.46,1721.0,2424.0,1905.94
1681.07,2044.07,1721.0,2424.0,1905.94
1887.0,2378.0,1721.0,2424.0,1905.94
1711.9,2114.9,1533.67,2424.0,1905.94
1711.9,2114.9,1603.74,2424.0,1905.94
1900.0,2500.0,1603.74,2424.0,1905.94
1900.0,2500.0,1655.78,2424.0,1905.94
2418.0,2500.0,1655.78,2424.0,1905.94
1654.0,2010.0,1569.0,2424.0,1905.94
1802.0,2360.1,1569.0,2424.0,1905.94
1802.0,2360.1,1753.78,2424.0,1905.94
1802.0,2360.1,1906.77,2424.0,1905.94
2119.1,2517.1,1906.77,2424.0,1905.94
1655.0,2028.0,1906.77,2424.0,1905.94
1825.12,2423.12,1906.77,1385.12,1905.94
1818.0,2116.0,1906.77,1385.12,1905.94
1818.0,2116.0,1738.78,1385.12,1905.94
1818.0,2116.0,1451.78,1385.12,1905.94
1724.0,2242.0,1646.78,1385.12,1905.94
1724.0,2242.0,1702.0,1385.12,1905.94
1746.0,2107.0,1702.0,1385.12,1905.94
1884.0,2582.0,1702.0,1385.12,1905.94
1884.0,2582.0,1656.78,1385.12,1905.94
1710.1,2098.1,1656.78,1385.12,1905.94
1915.41,2481.79,1733.14,1385.12,2281.53
1680.0,2075.0,1650.0,1385.12,2281.53
1894.0,2374.0,1950.0,1385.12,2281.53
1880.0,2018.0,1950.0,1385.12,2281.53
2321.0,2519.0,1950.0,1385.12,2281.53
2321.0,2519.0,1741.78,1385.12,2281.53
1788.74,2339.74,1596.37,1385.12,2281.53
2081.51,2561.31,1596.37,1385.12,2281.53
1705.0,2073.0,1596.37,1385.12,2281.53
1682.0,2050.0,1812.93,1385.12,2281.53
